city_name,city_latitude,city_longitude
Riverview, 41.972250, -87.874790
Riverview Mobile Home Park, 42.244440, -89.107780
Riverwalk, 41.567220, -88.195560
Riverwood Estates, 41.303060, -88.155280
Riverwoods, 42.167530, -87.897010
Roaches, 38.325050, -89.076180
Roachtown, 38.463110, -90.040940
Roanoke, 40.796150, -89.197300
Robbins, 41.643920, -87.703660
Robbs, 37.458940, -88.699780
Robein, 40.688370, -89.511210
Robert Brooks Homes, 41.865310, -87.659500
Roberts, 40.612810, -88.183380
Robinson, 39.005320, -87.739190
Robinwood, 37.577550, -88.909230
Roby, 39.739210, -89.399250
Rochelle, 41.923920, -89.068710
Rochester, 39.749490, -89.531760
Rochester, 38.345600, -87.828090
Rock, 37.412830, -88.619490
Rock City, 42.413350, -89.468170
Rock Creek, 37.536720, -88.227260
Rock Creek, 40.045880, -91.399590
Rock Falls, 41.779750, -89.689000
Rock Grove, 42.463070, -89.512060
Rock Island, 37.245880, -89.454260
Rock Island, 41.509480, -90.578750
Rock Island Arsenal, 41.517250, -90.539930
Rock Run Park, 41.480310, -88.179230
Rockbridge, 39.269210, -90.204280
Rockdale, 41.506140, -88.114500
Rockdale Junction, 41.564200, -88.106730
Rockefeller, 42.268630, -87.998690
Rockford, 42.271130, -89.094000
Rockford Mobile Home Park, 42.186390, -89.163060
Rockport, 39.538940, -91.008750
Rockton, 42.452520, -89.072330
Rockwood, 37.840610, -89.700660
Rockwood Island, 37.802000, -89.664820
Rodden, 42.328070, -90.320410
Rodemich, 38.440890, -90.137890
Rodgersville, 37.676720, -88.769780
Rogers Park, 42.008640, -87.666720
Rohrer, 39.529490, -89.959830
Roland, 37.930050, -88.263370
Rolling Glen, 41.566390, -87.947780
Rolling Green, 39.463370, -88.335050
Rolling Greens Mobile Home Park, 41.937810, -89.105380
Rolling Meadows, 42.084190, -88.013130
Rollins, 42.379470, -88.062860
Rollo, 41.673090, -88.886200
Rombury Oaks, 41.874750, -88.467860
Rome, 40.883090, -89.502590
Romeo, 41.640590, -88.058390
Romeoville, 41.647530, -88.089510
Rondout, 42.280020, -87.895350
Roodhouse, 39.483940, -90.371510
Rooks Creek, 40.880590, -88.700340
Roots, 38.017830, -89.972330
Rosamond, 39.379770, -89.160360
Roscoe, 42.413350, -89.009270
Rose Hill, 39.103650, -88.147260
Rose Hill Farms, 41.706110, -88.168060
Rose Lake, 38.640050, -90.107330
Rosebud, 37.278390, -88.583940
Rosecrans, 42.465300, -87.952580
Rosedale, 39.044220, -90.548170
Rosedale, 38.882830, -90.082610
Roseland, 41.701980, -87.625880
Roselle, 41.984750, -88.079790
Rosemont, 38.626990, -90.097330
Rosemont, 41.995310, -87.884510
Roseville, 40.732260, -90.664580
Rosewood Heights, 38.887830, -90.084830
Rosiclare, 37.423660, -88.346150
Roslyn, 39.229480, -88.378100
Rossville, 40.379200, -87.668630
Rossville Junction, 40.357810, -87.643630
Roth, 37.100330, -89.307300
Round Grove, 41.785030, -89.872060
Round Knob, 37.247280, -88.737550
Round Lake, 42.353360, -88.093410
Round Lake Beach, 42.371690, -88.090080
Round Lake Heights, 42.380020, -88.104250
Round Lake Park, 42.356970, -88.076750
Round Prairie, 38.457270, -88.539220
Rowe, 40.932260, -88.669790
Rowell, 40.071980, -89.029530
Roxana, 38.848380, -90.076220
Roxbury, 41.700590, -89.039530
Royal, 40.192810, -87.972810
Royal Acres Trailer Park, 40.516700, -88.976460
Royal Court, 42.122780, -87.848060
Royal Heights, 38.544220, -90.013720
Royal Lake Resort, 38.565600, -89.393410
Royal Lakes, 39.110320, -89.961490
Royal Oaks Mobile Home Park, 42.254440, -88.350560
Royal Ridge, 42.113890, -87.802220
Royalton, 37.876990, -89.114520
Royce Hill, 41.718890, -88.110560
Rozenow's Subdivision, 42.116940, -87.828330
Rozetta, 40.941700, -90.863750
Ruby, 42.315850, -89.070940
Rudement, 37.636440, -88.490320
Rue Vallee, 42.157250, -88.065350
Rugby, 40.911980, -88.490330
Rugen Subdivision, 42.126110, -87.838060
Ruma, 38.135050, -89.997890
Rumpler, 40.113370, -87.921140
Rural Hill, 37.960600, -88.651170
Rush & Division, 41.899240, -87.629070
Rushville, 40.121160, -90.563180
Russell, 42.490580, -87.912580
Russellville, 38.818930, -87.531690
Russellville, 42.328080, -88.783710
Rust, 38.002550, -88.761170
Rustic Acres, 41.502810, -90.270680
Rutherford, 40.024760, -88.052540
Rutland, 40.984200, -89.041750
Ryan, 40.050310, -87.806140
Sabina, 40.347260, -88.650620
Sacramento, 38.031710, -88.337540
Saddle Brook Run, 41.626940, -87.961390
Saddle Creek, 41.686110, -88.195560
Saddlewood, 41.892250, -88.075900
Sadorus, 39.966980, -88.346440
Sag Bridge, 41.688360, -87.933110
Saidora, 40.105050, -90.144840
Sailor Springs, 38.763940, -88.363100
Saint Anne, 41.025030, -87.713920
Saint Anne Woods, 41.037530, -87.625030
Saint Augustine, 40.718370, -90.410960
Saint Charles, 41.914190, -88.308690
Saint David, 40.493370, -90.048730
Saint Elmo, 39.027270, -88.848110
Saint Francisville, 38.591160, -87.646690
Saint George, 41.192530, -87.775600
Saint Jacob, 38.713940, -89.768150
Saint James, 38.954490, -88.851170
Saint Joe, 38.232830, -90.153720
Saint Johns, 38.030880, -89.240920
Saint Joseph, 40.111700, -88.041700
Saint Libory, 38.362550, -89.709820
Saint Mary, 40.346160, -90.934020
Saint Morgan, 38.662270, -89.687590
Saint Paul, 38.852820, -88.953390
Saint Peter, 38.868100, -88.853950
Saint Rose, 38.684210, -89.554530
Saint Stephens Green, 42.134170, -87.840560
Saint Thomas, 38.761990, -90.117050
Sainte Marie, 38.932270, -88.023370
Salceca North, 42.148610, -87.885280
Salem, 38.626990, -88.945620
Salem, 42.344460, -89.779010
Salina, 42.046970, -88.494810
Saline, 37.645330, -88.695890
Saline City, 37.823660, -88.435600
Saline Landing, 37.570050, -88.130310
Salisbury, 39.889770, -89.798160
Saluda, 40.871980, -90.394300
Sammons Point, 41.032340, -87.856160
Samoth, 37.332830, -88.787560
Samsville, 38.489770, -88.057540
Samuel A Rothermel Houses, 41.886420, -87.799780
Samuelson Corners, 42.295850, -89.028990
San Jose, 40.305600, -89.602880
Sand Bar Island, 39.540880, -91.092080
Sand Barrens, 38.590050, -87.693920
Sand Island, 40.084770, -90.279840
Sand Ridge, 41.423920, -88.326450
Sand Ridge, 37.740050, -89.442590
Sandburn, 37.509220, -88.842290
Sanders Crossing, 42.148060, -87.879720
Sanders Estates, 42.148610, -87.881670
Sanders Prairie, 42.139440, -87.885000
Sandersville, 39.611710, -89.159810
Sandoval, 38.615600, -89.114230
Sands, 41.751140, -89.862060
Sandusky, 37.202550, -89.272300
Sandwich, 41.645860, -88.621740
Sangamon, 39.866700, -88.855910
Sankoty, 40.759480, -89.565100
Santa Fe Island, 42.129190, -90.191520
Sarah Ann Island, 39.012830, -90.687070
Saratoga, 41.459200, -88.431460
Saratoga, 37.508940, -89.157020
Saratoga Center, 41.111700, -89.592040
Sato, 37.908940, -89.430650
Sauganash, 41.990030, -87.742280
"Sauganash,Forest Glen", 41.993930, -87.758360
Sauget, 38.596440, -90.184830
Sauk Village, 41.488370, -87.567540
Saunders, 39.851990, -89.307310
Saunemin, 40.893090, -88.405330
Savanna, 42.094470, -90.156790
Savanna Islands, 42.057250, -90.162350
Saverton Island, 39.654770, -91.260980
Savoy, 40.054750, -88.251720
Sawyerville, 39.078380, -89.807320
Saybrook, 40.426700, -88.526170
Sayles Manor, 41.534170, -88.145560
Scales Mound, 42.475840, -90.252900
Scarboro, 41.781420, -89.034260
Schaeferville, 40.547820, -89.631210
Schaffer Island, 39.787270, -91.355430
Schapville, 42.396950, -90.205400
Schaufel Corners, 42.480300, -87.972020
Schaumburg, 42.033360, -88.083410
Scheller, 38.186440, -89.095070
Scherer Island, 41.340870, -88.828970
Schick, 41.951690, -88.164240
Schiller Park, 41.955860, -87.870900
Schnell, 38.635880, -88.249490
Schnells Corner, 42.028360, -87.987290
Schoper, 39.338110, -89.784260
Schorsch, 41.947250, -87.779230
Schram City, 39.164210, -89.463700
Schrodts Station, 38.382550, -87.825030
Schrum, 41.601150, -87.548930
Schuline, 38.089490, -89.778990
Schultz's Subdivision, 42.116940, -87.857780
Schwer, 40.660590, -87.788090
Sciota, 40.560870, -90.751800
Scioto Mills, 42.356410, -89.668730
Scott Air Force Base, 38.542700, -89.850350
Scottland, 39.804480, -87.605020
Scotts, 39.845310, -87.662800
Scotts Mill, 40.083940, -90.705130
Scottsburg, 40.553930, -90.593740
Scottsville, 38.329210, -88.172260
Scottville, 39.480330, -90.104830
Scovel, 40.911700, -88.398390
Scraper-Moecherville, 41.746420, -88.280900
Seaton, 41.102260, -90.801530
Seatonville, 41.364760, -89.276480
Seawards Island, 42.258630, -90.414570
Sebastopol, 38.711160, -89.600640
Secor, 40.741980, -89.135360
Seehorn, 39.755320, -91.261260
Sefton, 39.070880, -88.955620
Sellers, 40.186420, -88.104760
Selmaville, 38.606990, -88.995340
Seminary, 38.583660, -88.126430
Senate Island, 40.450600, -89.909560
Seneca, 41.311140, -88.609790
Sepo, 40.343650, -90.119290
Serena, 41.486140, -88.731460
Sesser, 38.091720, -89.050350
Seville, 40.485600, -90.343740
Seward, 42.238910, -89.357890
Sexson Corner, 39.389480, -88.518110
Seymour, 40.106980, -88.426720
Shabbona, 41.768090, -88.877030
Shabbona Grove, 41.732530, -88.855640
Shadow Lawn, 41.159760, -87.571700
Shady Acres, 39.847270, -90.554570
Shady Beach, 41.538920, -90.196790
Shady Grove, 37.123940, -88.565880
Shady Hollow, 41.603060, -88.006110
Shafter, 39.013660, -89.185070
Shakerag, 37.822270, -88.908960
Shale Bluff, 39.776990, -89.609820
Shale City, 41.219760, -90.640690
Shamrock, 38.890880, -88.187260
Shamrock, 40.418650, -88.899520
Shandrew Island, 40.070600, -91.474880
Shanghai City, 41.050870, -90.496800
Shannon, 42.154750, -89.739840
Shantytown, 41.893090, -87.620890
Sharpsburg, 39.613940, -89.351200
Shattuc, 38.610600, -89.192850
Shaw, 41.045870, -90.637080
Shawneetown, 37.713100, -88.186700
Shaws, 41.707530, -89.235370
Sheehan Island, 41.323650, -88.896190
Sheffield, 41.358370, -89.737320
Sheffield & DePaul, 41.927190, -87.653670
Shelbyville, 39.406430, -88.790070
Sheldon, 40.769200, -87.563920
Sheldons Grove, 40.166710, -90.294290
Shell Lake Estates, 41.718060, -88.188330
Shenandoah, 41.644170, -88.249440
Shepardson Subdivision, 42.190300, -89.021770
Shepherd, 39.725050, -91.344590
Sherburnville, 41.228920, -87.544760
Sheridan, 41.530030, -88.679800
Sheridan Estates, 39.886710, -91.380150
Sherman, 39.893660, -89.604820
Sherman Corners, 42.343630, -87.945080
Shermer Ridge, 42.133330, -87.820000
Shermer Square, 42.133610, -87.820830
Shermerville, 42.128080, -87.828400
Sherrard, 41.318920, -90.505970
Sherwood Oaks, 42.026420, -88.225350
Shetlerville, 37.430610, -88.407540
Shields, 38.467830, -88.713390
Shiloh, 38.561440, -89.897320
Shiloh Hill, 37.925330, -89.621210
Shiloh Station, 38.533940, -89.898160
Shinn, 39.676440, -91.167360
Shipman, 39.117550, -90.044270
Shirland, 42.444460, -89.197610
Shirley, 38.285050, -88.838120
Shirley, 40.407260, -89.062580
Shobonier, 38.869490, -89.088680
Shokokon, 40.747540, -91.074310
Shoo Fly, 40.416150, -90.476790
Shop Creek, 39.275880, -89.645650
Shorewood, 41.899200, -88.079790
Shorewood, 41.520030, -88.201730
Shorewood Beach, 41.518610, -88.202500
Shuck Island, 39.712550, -91.341260
Shumway, 39.185040, -88.652280
Sibley, 40.586980, -88.381160
Sicily, 39.590050, -89.491210
Sidell, 39.909760, -87.821140
Sidney, 40.025030, -88.073370
Siemar Subdivision, 42.105000, -87.853060
Sigel, 39.226150, -88.494220
Signal Hill, 38.577270, -90.056770
Sikkemas Trailer Park, 41.854170, -90.163890
Silent Meadow, 42.011690, -88.423690
Siloam, 39.888100, -90.915970
Silver Glen Meadows, 41.973080, -88.425910
Silver Hills, 42.229190, -89.064270
Silver Lake, 42.235020, -88.244810
Silvis, 41.512260, -90.415130
Simmons Island, 41.921140, -87.629500
Simons, 41.914480, -87.711450
Simpson, 37.467270, -88.755060
Sims, 38.360330, -88.530610
Sinclair, 39.802270, -90.121780
Six Corners, 41.953090, -87.747280
Sixmile Island, 38.975600, -90.557060
Skare Estates, 41.943920, -89.152880
Skelton, 40.142820, -89.253980
Ski Hill, 42.201970, -88.207030
Skiersch's Subdivision, 42.124170, -87.863330
Skinner Island, 41.388920, -88.257560
Skinney Island, 38.872270, -90.150940
Skokie, 42.033360, -87.733390
Skokie Highlands, 42.125830, -87.788610
Skokie Junction, 42.259190, -87.853680
Skokie Manor, 42.243910, -87.857850
Sleepy Hollow, 37.600330, -88.949240
Sleepy Hollow, 42.094190, -88.302580
Sleepy Hollow, 41.814200, -87.741170
Sloan, 38.917270, -90.150110
Sloan Station, 39.955030, -88.407000
Slocum Corners, 42.465580, -87.972300
Smith Islands, 41.213370, -88.032550
Smithboro, 38.896160, -89.340630
Smithdale, 41.084760, -88.775070
Smithfield, 40.473370, -90.291790
Smiths Island, 41.468920, -90.595410
Smithshire, 40.792820, -90.779860
Smithton, 38.408660, -89.992050
Smithville, 40.660320, -89.799830
Smithville, 38.270600, -88.591720
Smothersville, 37.954220, -88.840620
Snake Island, 42.228630, -88.151190
Snearlyville, 38.610050, -89.495080
Snicarte, 40.123380, -90.231510
Snicarte Island, 40.147550, -90.202900
Snider, 40.204200, -87.697800
Snipe Island, 41.057760, -90.940020
Snyder, 39.282540, -87.667530
Solar Grove, 42.115560, -87.840280
Sollitt, 41.293370, -87.634760
Solomon, 40.248920, -88.822850
Solon Mills, 42.442240, -88.273420
Somerfield, 41.672500, -88.136110
Somerset, 37.654490, -88.457270
Somerset Hills, 41.628890, -87.917500
Somonauk, 41.633640, -88.681190
Soperville, 41.008650, -90.397910
Sorento, 38.998940, -89.573700
South Addison, 41.905030, -87.988680
South Barrington, 42.091420, -88.121740
South Beloit, 42.493070, -89.036780
South Bluff Homes, 42.486940, -89.054170
South Branch Addition, 41.850310, -87.641160
South Brighton, 41.818920, -87.685610
South Chicago, 41.739770, -87.554250
South Chicago Heights, 41.726700, -87.562550
South Commons, 41.842530, -87.622000
South Crest, 39.898100, -91.389590
South Danville, 40.115040, -87.637520
South Deering, 41.692260, -87.558380
South Edgewater, 41.972250, -87.659500
South Elgin, 41.994190, -88.292300
South Elkhorn, 41.966700, -89.712340
South Elmhurst, 41.881970, -87.940060
South Englewood, 41.746700, -87.661990
South Evanston, 42.037250, -87.680610
South Freeport, 42.240860, -89.572610
South Fritz Island, 39.516710, -91.079300
South Harvey, 41.582530, -87.663100
South Holland, 41.600870, -87.606990
South Jacksonville, 39.708660, -90.228180
South Kenwood, 41.765310, -87.577830
South Lawndale, 41.843640, -87.712550
South Lockport, 41.573090, -88.054500
South Lynn, 41.775590, -87.675050
South Park, 41.735590, -88.303680
South Park Terrace, 39.907550, -91.395150
South Paw Paw, 41.664750, -88.941200
South Pekin, 40.494480, -89.651770
South Pole, 41.683920, -87.559490
South Rome, 40.849760, -89.537590
South Roxana, 38.829490, -90.062880
South Shore, 41.761980, -87.577830
South Strasburg, 39.345870, -88.620060
South Streator, 41.124480, -88.825070
South Wilmington, 41.172810, -88.276730
Southbridge Commons, 42.114440, -87.835000
Southbury, 41.681900, -88.330300
Southern Hills, 37.703940, -89.210640
Southern View, 39.904490, -91.398210
Southern View, 39.757270, -89.653710
Southgate, 41.891700, -89.064260
Southgate Estates Trailer Park, 40.447540, -88.985910
Southgate Park, 41.671390, -88.143890
Southland Acres, 39.789480, -88.284770
Southlawn, 39.753660, -89.621490
Southmoor, 41.652530, -87.829780
Southmoor, 38.934770, -90.203440
Southmore Heights, 39.047270, -88.749780
Southport, 40.792540, -89.898720
Spangler Farms, 41.598330, -88.210280
Spaniel Woods, 41.587780, -87.914720
Spankey, 39.188940, -90.550680
Spar Island, 39.407830, -90.615400
Sparks Hill, 37.584770, -88.286980
Sparland, 41.028650, -89.438420
Sparta, 38.123110, -89.701770
Spaulding, 42.002810, -88.235350
Spaulding, 39.866160, -89.540380
Spaulding Corners, 42.370580, -87.881180
Speer, 40.988370, -89.650380
Spencer, 39.710880, -91.265980
Spencer, 41.498090, -87.941720
Spencer Heights, 37.127270, -89.194800
Spiers Island, 41.768920, -88.309240
Spillertown, 37.766440, -88.919510
Spires, 40.876420, -88.960350
Split Rail Farm, 41.965030, -88.392860
Sportmans Cove, 42.133330, -87.858890
Spring Bay, 40.824480, -89.522320
Spring Creek, 41.584440, -87.921110
Spring Creek Woods, 41.631940, -87.977220
Spring Garden, 38.163100, -88.855620
Spring Green, 41.856700, -88.357580
Spring Grove, 42.443630, -88.236480
Spring Hill, 41.612530, -90.045120
Spring Lake Island, 39.478380, -90.974020
Spring Lake Mobile Home Park, 41.998080, -88.233410
Spring Lake Woods, 41.619170, -87.917500
Spring Valley, 39.896710, -90.978750
Spring Valley, 41.327540, -89.199810
Spring Valley, 41.904750, -90.036510
Spring View West, 41.544170, -87.992780
Springbrook At Farmington Lakes, 41.709700, -88.307470
Springer Station, 38.179770, -88.351710
Springerton, 38.179490, -88.354210
Springfield, 39.801720, -89.643710
Springville, 37.374490, -89.267580
Springwood, 41.511390, -88.170560
Springwood South, 41.505000, -88.156390
Squaw Island, 38.940330, -90.490950
Squires, 42.171690, -88.091190
Squires Mill, 41.556110, -88.176670
Stadler Ridge Estates, 41.616670, -87.976670
Stagecoach Hills, 42.420850, -88.980940
Stagecoach Junction, 39.218660, -89.614260
Staley, 40.113090, -88.312550
Stallings, 38.724770, -90.063160
Standard, 41.256700, -89.180920
Standard City, 39.352270, -89.787600
Stanford, 40.434760, -89.217860
Staples Corner, 42.139190, -88.021740
Star City, 39.134220, -90.673730
Star Subdivision, 42.127780, -87.847780
Stark, 40.995590, -89.743990
Starks, 42.088360, -88.456750
Starne, 39.824220, -89.605100
State Park Place, 38.658660, -90.047330
State Road, 40.076150, -87.958370
Stately Acres, 41.629440, -87.993890
Stately Oaks, 41.624720, -88.000560
Staunton, 39.012270, -89.791210
Stavanger, 41.398640, -88.613960
Steel City, 37.998110, -88.879230
Steele, 41.505870, -87.962280
Steeleville, 38.007270, -89.658430
Steelton, 40.009480, -87.678910
Steeplechase At Churchill Club, 41.704600, -88.297600
Steger, 41.470030, -87.636430
Stelle, 40.950030, -88.153380
Stephenson Mobile Home Estates, 42.298890, -89.746670
Sterling, 41.788640, -89.696220
Sterling Place, 38.626440, -90.039830
Steward, 41.847810, -89.020090
Stewardson, 39.263100, -88.629780
Stewart Ridge, 41.673920, -87.633660
Stickney, 41.821420, -87.782830
Still Meadows, 41.885030, -88.445630
Stillman Valley, 42.107250, -89.179270
Stillwater, 41.721390, -88.188610
Stillwell, 40.218660, -91.182920
Stiritz, 37.836160, -88.948400
Stockdale, 41.351140, -88.492570
Stockland, 40.614480, -87.592800
Stockton, 42.349740, -90.006790
Stoehrs, 40.523090, -89.693720
Stokes, 38.017550, -88.273930
Stolle, 38.543390, -90.169830
Stolletown, 38.693380, -89.446750
Stolp Island, 41.758080, -88.314520
Stone Church, 38.350330, -89.625370
Stone Fort, 37.623380, -89.196750
Stone Hedge, 42.107780, -87.841110
Stone Hedge Manor, 42.108060, -87.846390
Stone Park, 41.905590, -87.883670
Stonebrook, 42.108330, -87.856940
Stonebrook East, 42.108330, -87.853330
Stonefort, 37.614220, -88.708110
Stonegate, 41.700830, -88.033330
Stonegate, 42.107500, -87.864170
Stonehedge Glen, 42.115560, -87.838330
Stoneyville, 41.304760, -88.836470
Stonington, 39.640040, -89.192860
Stony Island, 41.722530, -87.575050
Stony Island Heights, 41.726700, -87.579770
Stoy, 38.997540, -87.833080
Strasburg, 39.352540, -88.619220
Stratford, 41.996970, -89.490940
Stratton, 38.445600, -88.713390
Straut, 39.443380, -90.705960
Strawn, 40.652530, -88.396440
Strawns Crossing, 39.785880, -90.150950
Streadle, 39.853380, -89.614540
Streamwood, 42.025580, -88.178410
Streator, 41.120870, -88.835350
Streeterville, 41.893370, -87.622000
Stringtown, 38.825050, -87.983650
Stronghurst, 40.746980, -90.904030
Stubblefield, 38.848380, -89.466470
Sturbridge Village, 42.351960, -89.074000
Sturgeon Island, 40.496430, -89.885670
Sturm Subdivision, 42.166410, -88.070630
Sublette, 41.643090, -89.227870
Sugar Brook, 41.696670, -88.090830
Sugar Creek Island, 40.093100, -90.389850
Sugar Creek Ranch, 37.572270, -88.927290
Sugar Grove, 40.029490, -90.571790
Sugar Grove, 41.761420, -88.443690
Sugar Grove, 41.235030, -90.731810
Sugar Island, 41.345030, -88.473680
Sugar Island, 41.006420, -87.823650
Sugarloaf Heights, 38.496160, -90.212610
Sullivan, 39.599480, -88.607840
Sulphur Springs, 41.419200, -88.774240
Summer Hill, 39.546440, -90.919300
Summerdale, 41.977530, -87.670890
Summerfield, 38.597270, -89.751760
Summerfield, 41.558060, -88.212500
Summerhill, 42.114170, -87.862780
Summersville, 38.327830, -88.867010
Summerville, 39.188940, -90.123720
Summit, 41.788090, -87.810330
Summit, 38.551160, -90.004830
Summum, 40.267820, -90.278460
Sumner, 38.716990, -87.861420
Sumner Island, 42.324460, -89.389280
Sun River Terrace, 41.126980, -87.735590
Sunbeam, 41.127260, -90.735140
Sunbury, 41.100870, -88.527560
Sunfield, 38.064490, -89.240080
Sunny Acres, 42.150830, -87.879720
Sunny Crest, 41.535870, -87.693940
Sunny Hill, 39.623100, -90.770960
Sunny Hill, 41.398920, -90.415960
Sunny Hill Estates, 41.396420, -90.429020
Sunnybrook Meadows, 39.905880, -91.389870
Sunnyland, 40.691430, -89.508150
Sunnyside, 37.803660, -89.054240
Sunnyside, 42.389470, -88.226200
Sunnyside, 42.356680, -89.913730
Sunnyside, 41.963090, -87.666440
Sunridge, 42.127780, -87.788890
Sunrise Hills, 39.230880, -89.609540
Sunrise Ridge, 42.379190, -88.366760
Sunset Court, 42.120560, -87.788890
Sunset Fields, 42.120280, -87.843890
Sunset Harbor, 37.616720, -88.934790
Sunset Hills, 41.515830, -88.195560
Sunset Ridge, 41.555280, -88.187780
Sunset View Estates, 42.144440, -87.876940
Sunset View Mobile Home Park, 42.409440, -88.614720
Sunset Villa, 41.908360, -88.428130
Surrey, 40.911700, -90.468190
Surrey Woods, 41.920860, -88.288410
Sutter, 40.279210, -91.343480
Sutter, 40.396710, -89.369540
Sutton, 42.095860, -88.194240
Sutton Point, 42.135000, -87.876940
Swan Creek, 40.667820, -90.654860
Swansea, 38.533940, -89.988990
Swansway, 42.164750, -88.076460
Swanwick, 38.169770, -89.536200
Swede Town, 41.892810, -87.639780
Swedentown, 41.965310, -87.683390
Swedona, 41.279200, -90.444850
Sweeney Islands, 42.119390, -90.160740
Sweetwater, 40.053940, -89.694000
Swift, 41.920310, -88.042290
Swiftsure Towhead, 37.369220, -89.417590
Swygert, 40.911700, -88.529500
Sycamore, 41.988920, -88.686750
Sycamore Lane, 42.125830, -87.820560
Sylvan Hills, 41.641390, -87.918330
Sylvan Island, 41.512810, -90.535970
Sylvan Lake, 42.243910, -88.052860
Sylvan Woods, 41.643920, -87.966450
Symerton, 41.328640, -88.052550
Table Grove, 40.364210, -90.425130
Tabor, 40.180590, -89.134810
Talbott, 40.510320, -89.784550
Tall Oaks, 42.179750, -88.038960
Tall Oaks Subdivision, 42.110280, -87.854720
Tall Trees, 42.155860, -88.104240
Tallmadge, 41.111420, -87.625040
Tallula, 39.944490, -89.937330
Tamalco, 38.770880, -89.291460
Tamara Heights, 42.002800, -88.431190
Tamarack, 41.650860, -88.252840
Tamarack Fairways, 41.690280, -88.207780
Tamaroa, 38.137830, -89.230080
Tamms, 37.235050, -89.270080
Tampico, 41.630310, -89.786220
Tanglewood, 41.833920, -88.358690
Tankville, 37.126990, -89.383690
Tanner Woods, 41.812250, -88.396460
Tansill, 37.306160, -88.537820
Tatumville, 37.257830, -89.279530
Taylor, 39.600320, -90.963470
Taylor Hill, 38.112270, -88.795900
Taylor Island, 40.268100, -91.485430
Taylor Island, 39.615320, -91.212090
Taylor Ridge, 41.386700, -90.668190
Taylor Springs, 39.130880, -89.492030
Taylors Addition to South Chicago, 41.716980, -87.534490
Taylorville, 39.548940, -89.294530
Tazewell, 40.484480, -89.332590
Teal Island, 39.996710, -91.461540
Teheran, 40.224490, -89.799000
Temple Hill, 37.307280, -88.630330
Tennessee, 40.411990, -90.839300
Terra Cotta, 42.281690, -88.300640
Terre Haute, 40.666430, -90.981250
Teutopolis, 39.133100, -88.471990
Texas City, 37.878380, -88.393380
Texas Junction, 37.759770, -89.323420
Texico, 38.439490, -88.897010
Thackeray, 38.120050, -88.453100
Thawville, 40.675870, -88.116160
Thayer, 39.538110, -89.763150
The Burg, 41.706420, -89.098700
The Bush, 41.741980, -87.568940
The Colonnades, 42.137220, -87.797500
The Commons, 42.118330, -87.831110
The Cottage, 41.690310, -87.606160
The Courts, 42.106390, -87.841390
The Crossroads, 38.900880, -90.562620
The Fields, 41.611670, -88.025560
The Galena Territory, 42.393430, -90.325820
The Grove, 42.084190, -87.867290
The Hall, 37.523380, -89.098130
The Knolls, 41.956690, -88.433970
The Landings, 42.138640, -88.402580
The Meadows, 42.177520, -88.084520
The Meadows of Virgil, 41.951690, -88.524530
The Orchards, 42.185300, -88.109800
The Ridge, 40.631150, -91.240150
The Willows, 42.100000, -87.839720
The Woodland, 42.210300, -88.104800
Thebes, 37.220880, -89.460920
Third Lake, 42.373910, -88.010910
Thomas, 40.308650, -87.529740
Thomas, 41.511700, -89.819550
Thomasboro, 40.241700, -88.184210
Thomasville, 39.489780, -89.654540
Thompsonville, 37.917550, -88.762280
Thomson, 41.958920, -90.099290
Thorn Hill, 42.135280, -87.813890
Thorne Ledge, 42.191690, -88.994550
Thornfield, 42.235300, -88.103410
Thornley, 41.939470, -88.317580
Thornton, 41.568090, -87.608100
Thornton Junction, 41.589200, -87.606990
Thunder Ridge, 41.532500, -88.001940
Thurber, 38.082550, -88.427550
Tiber Hill Estates, 42.131110, -87.817780
Tice, 39.985330, -89.794830
Ticona, 41.224200, -89.052580
Tiffany Estates, 42.231970, -88.032300
Tilden, 38.211990, -89.682600
Tillman, 38.536440, -90.152330
Tilton, 40.095310, -87.647520
Timber Lane, 42.136390, -87.816110
Timber Ridge, 42.125280, -87.806940
Timber Ridge, 40.635590, -88.800070
Timber Ridge, 41.451420, -90.426520
Timber Ridge Mobile Home Park, 41.495590, -87.775600
Timber Ridge Mobile Home Park, 42.243610, -89.602500
Timber Trails, 42.209750, -88.094520
Timbercrest, 41.859750, -88.463690
Timberlane, 42.334740, -88.861210
Time, 39.561440, -90.724290
Timewell, 40.007830, -90.873740
Timmons, 37.711720, -88.965070
Timothy, 39.303090, -88.129480
Tinley Park, 41.573370, -87.784490
Tioga, 40.211160, -91.347090
Tip Island, 39.187270, -90.592620
Tipton, 40.069760, -88.035040
Tipton, 38.235890, -90.101220
Tisdel Towhead, 39.278380, -90.761240
Tiskilwa, 41.292260, -89.506200
Tison, 37.889770, -88.514500
Titus, 39.193380, -90.578730
Todds Mill, 38.202550, -89.365920
Todds Point, 39.576980, -88.765900
Toledo, 39.273650, -88.243650
Tolono, 39.986140, -88.258940
Toluca, 41.002260, -89.133420
Tomahawk Bluff, 41.380590, -89.083420
Tomlinson, 40.318920, -88.233100
Toms Prairie, 38.407830, -88.258650
Tonica, 41.215870, -89.066750
Tonti, 38.664770, -88.978390
Topeka, 40.330320, -89.931230
Torino, 41.205870, -88.234780
Toronto, 39.713940, -89.629820
Toulon, 41.093650, -89.864830
Tovey, 39.588940, -89.456200
Tovey Humphrey Station, 39.589770, -89.455090
